88332,106192.11,VILLAGE,15,"1-Armur Municipality(65)-Town,2-Mamidipally(11)-Armur,3-Govindpet(4)-Armur,4-Perkit(10)-Armur,5-Pipri(7)-Armur,6-Macherla(4)-Armur,7-Noothpally(4)-Nandipet,8-Donkeshwar (4)-Nandipet,9-Nandipet (12)-Nandipet,10-Talveda (4)-Nandipet,11-Alipur (4)-Nandipet,12-Gunjili (4)-Makloor,13-Velmal (11)-Nandipet,14-Kalledi (6)-Makloor,15-Aloor(7)-Armur,16-Ankapoor(6)-Armur,17-Gutpa (7)-Makloor,18-Makloor (6)-Makloor,19-Manikbandar (7)-Makloor,20-Amrad (5)-Makloor,Other",1,20,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",NULL,NULL,Y
88333,106192.12,VILLAGE,15,"1-Bodhan(78)-Town,2-Sangam(3)-Bodhan,3-Pentakurd(4)-Bodhan,4-Salampad(3)-Bodhan,5-Saloora(6)-Bodhan,6-Kaldurki(3)-Bodhan,7-Kandakurthi (5)-Ranjal,8-Neela (9)-Ranjal,9-Renjal (10)-Ranjal,10-Pegadapally(4)-Bodhan,11-Yedpally (15)-Yeda_palle,12-Erajpally(3)-Bodhan,13-Amdapur(3)-Bodhan,14-Ootpally(5)-Bodhan,15-Bodhan Rural(5)-Bodhan,16-Kurnapally (4)-Yeda_palle,17-Dupally (4)-Ranjal,18-Kalyapur (3)-Ranjal,19-Navipet (12)-Navipet,20-Nagepur (3)-Navipet,21-Pothangal (3)-Navipet,22-Jannepalli (4)-Navipet,23-Binola (4)-Navipet,24-Naleshwar (4)-Navipet,25-Janakampet (11)-Yeda_palle,Other",1,25,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",NULL,NULL,Y
88334,106192.13,VILLAGE,15,"1-Bichkunda(13)-Town,2-Limboor(3)-Madnur,3-Lachan(2)-Madnur,4-Nagalgaon (3)-Jukkal,5-Jukkal(6)-Jukkal,6-Pedda Edgi (5)-Jukkal,7-Hangarga(3)-Jukkal,8-Madnur(3)-Madnur,9-Mogha(3)-Madnur,10-Dongli(4)-Madnur,11-Hasgul(4)-Bichkunda,12-Pulkal (4)-Bichkunda,13-Wajidnagar(4)-Bichkunda ,14-Maqdumpur(6)-Nizamsagar,15-Komalancha(3)-Nizamsagar,16-Gunkul(3)-Nizamsagar,17-Hasanpalli(3)-Nizamsagar,18-Achampet(5)-Nizamsagar,19-Mallur(4)-Nizamsagar,20-Kishtapur-m(3)-Pitlam,21-Pitlam(11)-Town,22-Thimmanagar(3)-Pitlam,23-Karegaon(3)-Pitlam,24-Anjani(4)-Bichkunda,Other",1,24,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",NULL,NULL,Y
88335,106192.14,VILLAGE,15,"1-Banswada Census Town(29)-Town,2-Budmi(3)-Banswada,3-Tadkole(9)-Banswada,4-Someshwar(3)-Banswada,5-Durki(5)-Birkoor,6-Ankole(3)-Birkoor,7-Mirzapur(3)-Birkoor,8-Thimmapur(3)-Birkoor,9-Varni (9)-Varni,10-Taglepalli (4)-Varni,11-Eklaspur(4)-Kotgiri,12-Pothangal (8)-Kotgiri,13-Tirmalapur(8)-Banswada,14-Ethonda (5)-Kotgiri,15-Yadgarpur (3)-Kotgiri,16-Raikur (4)-Kotgiri,17-Rudrur (12)-Varni,18-Ambam (3)-Varni,19-Mosra (10)-Varni,20-Govoor (4)-Varni,21-Chandur (11)-Varni,22-Jakora (6)-Varni,23-Hanmajipet(6)-Banswada,24-Sangojipet(3)-Banswada,25-Konapur(5)-Banswada,Other",1,25,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",NULL,NULL,Y
88336,106192.15,VILLAGE,15,"1-Yellareddy Census Town(15)-Town,2-Jangamaipalli      (3)-Yellareddy,3-Tandur      (4)-Naga_reddipet,4-Bollaram      (4)-Naga_reddipet,5-Nagareddipet      (6)-Naga_reddipet,6-Polkampet     (3)-Lingampet,7-Pothaipalli      (4)-Lingampet,8-Lingampalli Kd      (4)-Lingampet,9-Argonda     (4)-Tadwai,10-Ramareddy      (9)-Sadasivanagar,11-Adloor-yellareddy      (6)-Sadasivanagar,12-Kupriyal      (4)-Sadasivanagar,13-Sadashivanagar      (7)-Sadasivanagar,14-Dharmaraopet     (3)-Sadasivanagar,15-Tadwai      (6)-Tadwai,16-Demi Kalan      (4)-Tadwai,17-Gurjal     (5)-Gandhari,18-Gandhari     (10)-Gandhari,19-Durgam     (5)-Gandhari,20-Pothangal Kl     (4)-Gandhari,21-Gouraram Kl     (4)-Gandhari,22-Gandivet     (3)-Gandhari,23-Vellutla      (3)-Yellareddy,24-Mombajipet      (3)-Lingampet,25-Bhavanipet      (3)-Lingampet,Other",1,25,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",NULL,NULL,Y
88337,106192.16,VILLAGE,15,"1-Kamareddy Municipality(81)-Town,2-Gargul     (3)-Kamareddy,3-Devanpally     (7)-Kamareddy,4-Lingapur     (4)-Kamareddy,5-Kyasampally     (3)-Kamareddy,6-Bhavanipet      (4)-Machareddy,7-Machareddy      (7)-Machareddy,8-Issaipet      (3)-Machareddy,9-Yellampet      (5)-Machareddy,10-Somarpet      (6)-Machareddy,11-Chukkapur      (3)-Machareddy,12-Lachapet      (3)-Machareddy,13-Palwancha      (4)-Machareddy,14-Muthyampeta     (4)-Domakonda,15-Jangampally     (6)-Bhiknur,16-Tippapur(5)-Bhiknur,17-Rameshwerpally     (3)-Bhiknur,18-Bhiknoor     (12)-Bhiknur,19-Baswapur     (5)-Bhiknur,20-Peddamallareddy     (7)-Bhiknur,21-Kachapur     (4)-Bhiknur,22-Bibipeta     (11)-Domakonda,23-Domakonda     (14)-Domakonda,24-Anchanoor     (3)-Domakonda,25-Ambaripet     (4)-Domakonda,Other",1,25,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",NULL,NULL,Y
88338,106192.17,VILLAGE,15,"1- STATION ROAD(4)-NIZAMABAD,2- Arsapally(4)-NIZAMABAD,3- Malapally(7)-NIZAMABAD,4- Mujahidnagar(6)-NIZAMABAD,5-AUTO NAGAR(1)-NIZAMABAD,6- NEHRU YUVE KENDRAM(2)-NIZAMABAD,7- Satishnagar(2)-NIZAMABAD,8- Bodhan Road.(2)-NIZAMABAD,9- AHMED PURA(2)-NIZAMABAD,10- Ahmedpura(3)-NIZAMABAD,11- NAGARAM(2)-NIZAMABAD,12- Kotagally Road(3)-NIZAMABAD,13- Qilla Road(3)-NIZAMABAD,14- Kasbagally(3)-NIZAMABAD,15-SHIVAJI NAGAR(4)-NIZAMABAD,16- Phulong Road(5)-NIZAMABAD,17- POCHAMMA GALLI(3)-NIZAMABAD,18- KHALEELWADI(4)-NIZAMABAD,19- VINAYAK NAGAR(5)-NIZAMABAD,20- Kumar Gally(5)-NIZAMABAD,21- SUBASH NAGAR ROAD(2)-NIZAMABAD,22- GURBABADI ROADD(2)-NIZAMABAD,23- ADARSH NAGAR COLONY(2)-NIZAMABAD,24- DUBBA(13)-NIZAMABAD,Other",1,24,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",NULL,NULL,Y
88339,106192.18,VILLAGE,15,"1-Pangra (7)-Nizamabad_rural,2-Mubark Nagar (6)-Nizamabad_rural,3-Khanapur (5)-Nizamabad_rural,4-Malkapur M(4)-Nizamabad_rural,5-Gundaram (7)-Nizamabad_rural,6-Sarangapur (4)-Nizamabad_rural,7-Mallaram (5)-Nizamabad_rural,8-Borgaon P (10)-Nizamabad_rural,9-Dharmaram -b(7)-Dichpalle,10-Kamalapur(2)-Dichpalle,11-Dichpally(5)-Dichpalle,12-Suddapally(4)-Dichpalle,13-Padkal(5)-Jakranpalle,14-Jakranpally(7)-Jakranpalle,15-Argul(5)-Jakranpalle,16-Munipally(5)-Jakranpalle,17-Thorlikonda(5)-Jakranpalle,18-Kaligote(5)-Jakranpalle,19-Dubbaka(6)-Dharpalle,20-Ramadugu(5)-Dharpalle,21-Rampur(7)-Dichpalle,22-Honnajipet (7)-Sirkonda,23-Sirikonda (5)-Sirkonda,24-Nyavanandi (5)-Sirkonda,Other",1,24,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",NULL,NULL,Y
88340,106192.19,VILLAGE,15,"1-Balkonda(14)-Balkonda,2-Mupkal(7)-Balkonda,3-Mendora (5)-Balkonda,4-Chittapur(3)-Balkonda,5-Lakhora(3)-Vailpur,6-Padgal(6)-Vailpur,7-Anksapoor(4)-Vailpur,8-Donkal(4)-Mortad,9-Shetpally(3)-Mortad,10-Palem(4)-Mortad,11-Morthad(11)-Mortad,12-Thimmapur(5)-Mortad,13-Yergatla(6)-Mortad,14-Uploor(6)-Kammarpalle,15-Kammarpally(7)-Kammarpalle,16-Hasakothur(5)-Kammarpalle,17-Basheerabad(4)-Kammarpalle,18-Sunkat(4)-Mortad,19-Mothe (5)-Vailpur,20-Babapoor(4)-Bheemgal,21-Badabheemgal(6)-Bheemgal,22-Konasamunder(4)-Kammarpalle,23-Mendhora(4)-Bheemgal,24-Pallikonda(3)-Bheemgal,25-Muchkoor(5)-Bheemgal,Other",1,25,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",NULL,NULL,Y
88341,106192.20,VILLAGE,15,"1-Koratla Municipality(67)-Town,2-Yakeenpur(3)-Koratla,3-Vallampally(3)-Maidipally,4-Kondapur(5)-Maidipally,5-Chinnametpally(3)-Koratla,6-Joganpalli(3)-Koratla,7-Paidimadugu(5)-Koratla,8-Madhapur(3)-Koratla,9-Regunta(3)-Mallapur,10-Mallapur(7)-Mallapur,11-Damarajapalle(4)-Mallapur,12-Vemulakurthy(5)-Ibrahimpatnam,13-Timmapur(3)-Ibrahimpatnam,14-Raghavapet(4)-Mallapur,15-Chittapur(5)-Mallapur,16-Ailapur(11)-Koratla,17-Vempet(6)-Metpalle,18-Godur(5)-Ibrahimpatnam,19-Varshakonda(5)-Ibrahimpatnam,20-Dabba(3)-Ibrahimpatnam,21-Bandalingapur(8)-Ibrahimpatnam,22-Maidipally(7)-Maidipally,23-Jaggasagar(5)-Metpalle,24-Kondrikarla(4)-Metpalle,25-Athmakur(6)-Metpalle,Other",1,25,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",NULL,NULL,Y
